entity_id,name_en,name_ru,name_ar,name_zh,name_ja,name_he,name_hi,name_el,name_ko
Q100396319,Kathy Wolfe Moore,,,,,,,,
Q100396323,Frank A. Landee,,,,,,,,
Q100396326,Kellie Warren,,,,,,,,
Q100396335,José María Ampuero Jáuregui,,,,,,,,
Q100396336,Ján Chrapan ml.,,,,,,,,
Q100396338,Kostas Tasianis,,,,,,,Κώστας Τασιάνης,
Q100396339,Marcel Mihalik,,,,,,,,
Q100396340,Milan Odran,,,,,,,,
Q100396352,Ľudovít Klein,Людовит Клейн,لودوفيت كلاين,,,,,,
Q100396382,George Checkley,,,,,,,,
Q100396392,Siegmund Marsollek,,,,,,,,
Q100396396,Betty Stuckart,,,,,,,,
Q100396401,Axel Öberg,,,,,,,,
Q100396419,Domingo Viladomat,,,,,,,,
Q100396422,Kristoforus Yacobus Bao Kabelen,,,,,,,,
Q100396439,Ben Abelshausen,,,,,,,,
Q100396451,Julián Andrés Rojas Meléndez,,,,,,,,
Q100396452,Richard F. S. Starr,,,,,,,,
Q100396470,Harm Delva,,,,,,,,
Q100396515,Michalis Kimonas,,,,,,,Μιχάλης Κίμωνας,
Q1003967,Friedrich Wilhelm Mertz,,,,,,,,
Q100396996,Kenneth Hallam,,,,,,,,
Q100397,"Sigismund III, Prince of Anhalt-Dessau",Сигизмунд III Ангальт-Цербстский,,,,,,Σιγισμούνδος Γ΄ του Άνχαλτ-Ντέσαου,
Q1003970,Friedrich Wilhelm Schuster,,,,,,,,
Q100397018,Ralph Durham Bird,,,,,,,,
Q100397019,Robin McCabe,,,,,,,,
Q100397028,Robert A. Beauregard,,,,,,,,
Q100397037,Giampaola Pachetti,,,,,,,,
Q100397038,Leia,,,,,,,,
Q100397041,Elia Visconti,,,,,,,,
Q100397048,Mark B. Brown,Марк Браун,,,,,,,
Q100397053,Giovanni Tombari,,,,,,,,
Q100397057,Judith Pühringer,,,,,,,,
Q1003972,Friedrich Wächter,,,,,,,,
Q100397465,Marta Maribona,,,,,,,,
Q1003979,Andreas Friedsmann,,,,,,,,
Q100398,Thomas Satinsky,,,,,,,Τόμας Σατίνσκι,
Q1003980,Ferenc Friedvalszky,,,,,,,,
Q1003987,Gergely Friesenhof,Грегор Фризенгоф,,,,,,,
Q100399,Wolf C. Hartwig,Вольф С. Хартвиг,وولف س. هارتفيغ,沃尔夫·C·哈特维格,ヴォルフ・C・ハートウィグ,וולף הארטוויג,,,
Q100399064,Deion Jumah,,,,,,,,
Q1003992,Marcell Frigyes,,,,,,,,
Q1003998,Gusztáv Frigyesi,,,,,,,,
Q100400,Tamara Ehlert,,,,,,,,
Q1004001,Jakab Frim,,,,,יעקב פרים,,,
Q100400433,Serge Dieudonné Yeou,,سيرغي ديودوني ييو,,,,,,
Q100400442,Robert Lightfoot,,,,,,,,
Q100400494,Lorna Doone Jackson,,,,,,,,
Q100400495,Theodoros bar Wahbun,,,,,,,,
Q100400502,Sofía Almeida,,,,,,,,
Q100400504,Thomas Graham Campbell,,,,,,,,
Q100400523,Tonnis van der Heeg,,,,,,,,
Q100400524,Peter Bonnington,,,彼得·博寧頓,ピーター・ポニントン,,,,
Q100400525,Stanley Thomas Counts,,,,,,,,
Q100400527,Ian Owulakwao Greenstreet,,,,,,,,
Q100400529,Hercules Phetsimean,,,,,,,,
Q100400530,Kelly Vedovelli,,Kelly Vedovelli,凯利·韦多韦利,Kelly Vedovelli,Kelly Vedovelli,Kelly Vedovelli,,Kelly Vedovelli
Q100400535,Yasemin Beşen-Cassino,,,,,,,,
Q100400553,Keith Carnaby,,,,,,,,
Q100400601,Hatice Barre,,,,,,,,
Q100400639,Matthias Scharlach,,,,,,,,
Q100400646,William Courtleigh,,,,,,,,
Q100400649,Henry K. Svenson,,,,,,,,
Q100400651,Subhashini Raj Rao,,,,,,सुभाषिनी राज राव,,
Q100400658,Antony D'Cruz,,,,,,,,
Q100400667,Graeme Cocks,,,,,,,,
Q100400669,Ricky Dale Harrington Jr.,Рики Дэйл Харрингтон-младший,,,,,,,
Q100400680,Sonya Pemberton,Соня Пембертон,,,,,,,
Q100400681,Jessica Moore,,,,,,,,
Q100400711,Sebastian Urra Jordan,,,,,,,,
Q100400714,Audrey Edwards,,,,,,,,
Q100400718,Grigory Ratner,Григорий Ратнер,,,グリゴーリー（グリーシャ）・ラートネル氏,,,,
Q100400719,Ingeborg Breines,,,,,,,,
Q100400727,Delma Rivera-Lytle,,,,,,,,
Q100400742,Barry J. Day,,,,,,,,
Q100400749,Alaedin Nekoofar,,,,,,,,
Q100400760,Edna Conroy,,,,,,,,
Q100400770,Ernst Hemmendorff,,,,,,,,
Q100400772,Chia-Seng Chang,,,張嘉升,,,,,장자성
Q100400784,Alexander Vlastin,,,亚历山大·弗拉斯丁,,,,,
Q100400829,Kaja Gjesdal,,,卡娅·杰斯达尔,,,,,
Q100400830,Carol Huddart,,,,,,,,
Q100400831,Ildiko Ferenczi,Ильдико Ференци,,伊尔迪科·费伦齐,,,,,
Q100400832,Denise Poole,Дениз Пул,,丹妮丝·普尔,,,,,
Q100400836,Tatiana Szalay,Татьяна Салай,,塔蒂亚娜·萨莱,タチアナ・サライ,,,,
Q100400837,Musbah Jamli,,,慕斯巴占里,,,,,
Q100400840,Roderick Dobson,,,,,,,,
Q100400841,Shafin Karim,Шафин Карим,,沙芬·卡里姆,シャフィン・カリム,,,,
Q100400842,Francisco Linares Aranda,,,,,,,,
Q100400846,Clara Schottländer,,,,,,,,
Q100400872,Dallas Andrew Doolan,,,,,,,,
Q100400875,Henrique de Sousa e Melo,,,,,,,,
Q100400878,Pedro Ruiz I de Villegas,,,,,,,,
Q100400977,Rita de la Feria,,,,,,,,
Q100401,Waltrude Schleyer,,,,,,,,
Q100401031,Helen Cross,,,,,,,,
Q100401040,Roza Slomowska,,,,,,,,
Q100401046,Bojan Vujić,,,,,,,,
Q100401047,Swapna Sanjiv Joshi,,,,,,,,
Q100401062,Kai-Alexander Schlevogt,,,,,,,,
Q1004011,Sándor Frisnyák,,,,,,,,
Q100401151,Hermann Elgner,,,,,,,,
Q100401166,Zele Avradopoulos,Зеле Аврадопулос,,泽尔·阿夫拉多波洛斯,,,,,
Q100401169,Simó Gras,,,,,,,,
Q100401174,Sienna-Marie James,Сиенна-Мари Джеймс,,西耶娜-玛丽·詹姆斯,シエナ=マリー・ジェームス,,,,
Q100401177,Israel Weinstein,,,,,,,,
Q100401178,Brett Lorenzini,Бретт Лоренцини,,布雷特·洛伦齐尼,ブレット・ロレンジーニ,,,,
Q100401179,Deja Dee,Дежа Ди,,德娅·迪伊,デジャ・ディー,,,,
Q100401181,Steven Allerick,Стивен Аллерик,,史蒂文·阿莱里克,スティーブン・アレリック,,,,
Q100401183,Domingo Llobet i Montagut,,,,,,,,
Q100401186,Jim Santangeli,,,,,,,,
Q100401216,Vishal V. Sharma,,,,,,,,
Q100401217,Georgia Hale,,,,,,,,
Q100401218,Tyler McCaughn,,,,,,,,
Q100401219,Fani Georgakopoulou,,,,,,,Φανή Γεωργακοπούλου,
Q100401220,Keith Schafferius,,,,,,,,
Q100401221,Martin Krümmling,,,,,,,,
Q100401228,Carmen María Pinilla,,,,,,,,
Q100401255,Mateusz Dolatowski,,,,,,,,
Q100401258,Nikos Anagnostopoulos,,,,,,,Νίκος Αναγνωστόπουλος,
Q100401264,Karin Ehrnrooth,,,,,,,,
Q100401280,Olympios,,,,,,,Ολύμπιος,
Q100401283,Ann-Sophie  de Jotemps,,,,,,,,
Q100401284,Jakub Dolatowski,,,,,,,,
Q100401285,Jerald D. Harris,,,,,,,,
Q100401291,Veronica Franco,,,,,,,,
Q100401295,Carla Germishuys,,,,,,,,
Q100401308,Jay M Brenner,,,,,,,,
Q100401312,Kaitlyn Works,,,,,,,,
Q100401320,Sonia Dalal,,,,,,,,
Q100401325,Brandon Backlund,,,,,,,,
Q100401329,Jon Marinaro,,,,,,,,
Q100401335,Matthew R Neth,,,,,,,,
Q100401338,Foster R Goss,,,,,,,,
Q100401341,Sriram Venkatesan,,,,,,,,
Q100401346,Eileen F Baker,,,,,,,,
Q100401351,Zachary Ewan Dewar,,,,,,,,
Q100401356,Jiawei Zhang,,,,,,,,
Q100401358,Jordan Allen McQuilkin,,,,,,,,
Q100401360,Thomas Edward Blair,,,,,,,,
Q100401364,Simi Jandu,,,,,,,,
Q100401367,Dennis Miraglia,,,,,,,,
Q100401375,Peter Roller,,,,,,,,
Q100401386,Joshua M Justice,,,,,,,,
Q1004014,Antal Friss,,,,,,,,
Q100401402,Mandy J Hill,,,,,,,,
Q100401406,Jason Haukoos,,,,,,,,
Q100401411,Rachel Safeek,,,,,,,,
Q100401416,Tsutomu Iwasaki,,,,,,,,
Q100401428,Geoffrey S Kelly,,,,,,,,
Q100401437,Sunny Baker,,,,,,,,
Q100401446,Yu-Lan Liu,,,,,,,,
Q100401449,Samuel Francis,,,,,,,,
Q100401458,Michael Berkenbush,,,,,,,,
Q100401464,Laura Scieszka,,,,,,,,
Q100401470,John J Horky,,,,,,,,
Q100401471,Chad M Cannon,,,,,,,,
Q100401478,Zachary R Seymour,,,,,,,,
Q100401482,So Eun Kim,,,,,,,,
Q100401486,Maxwell A Thompson,,,,,,,,
Q100401497,Sheng-En Chu,,,,,,,,
Q100401508,Yigang Shen,,,,,,,,선이강
Q1004018,István Friss,Иштван Фришш,,,,,,,
Q1004019,Róbert Friss,,,,,,,,
Q100402,Volker Neumüller,Фолькер Ноймюллер,,福尔克尔·诺伊米勒,フォルカー・ノイミュラー,,,,폴커 뉴 뮬러
Q100402023,Nicholas Reilly,,,,,,,,
Q100402025,Verena Geissbuehler,,,,,,,,
Q100402042,Kiju Kim,,,,,,,,
Q100402043,Minna Shin,,,,,,,,
Q100402046,Robert Ferdinand,,,,,,,,
Q100402054,Samuel S Xu,,,,,,,,
Q100402057,Fatemeh Heidari,,,,,,,,
Q100402059,Victoria Sodré,,,,,,,,
Q100402060,Beatriz Medeiros Travália,,,,,,,,
Q100402064,Zafirah Zahir,,,,,,,,
Q100402065,Asif Sadiq Wani,,,,,,,,
Q100402068,Lauren East,,,,,,,,
Q100402078,S Mishra,,,,,,,,
Q100402097,Jie Xu,,,,,,,,
Q100402117,Violeta Argudo-Portal,,,,,,,,
Q100402138,Saleh Al-Wageeh,,,,,,,,
Q100402141,Khalil Al-Naggar,,,,,,,,
Q100402142,Mohammad Reza Askarpour,,,,,,,,
Q100402160,Ines Marek,,,,,,,,
Q100402165,V R McKay,,,,,,,,
Q100402177,Aela O'Flynn,,,,,,,,
Q100402185,Yue Lu,,,,,,,,
Q100402192,Reza J Daugherty,,,,,,,,
Q100402195,Richard Bounds,,,,,,,,
Q100402199,Gang Wang,,,,,,,,
Q100402214,Risa Matsumura,,,,,,,,
Q100402242,L Appelman,,,,,,,,
Q100402247,Lauren Murphy,,,,,,,,
Q100402261,Sherwin C D'Souza,,,,,,,,
Q100402275,Satoshi Kidokoro,,,,,,,,
Q100402282,G A Giannone,,,,,,,,
Q100402290,Gregory Piazza,,,,,,,,
Q100402295,Ramanathan Saranga Bharathi,,,,,,,,
Q100402324,Nermeen Mohammed Faheem,,,,,,,,
Q100402387,Owen Taylor-Williams,,,,,,,,
Q100402413,Xiao Zhang,,,,,,,,
Q100402417,Henry Augustus Chesebrough,,,,,,,,
Q100402424,Robert Chesebrough,,,,,,,,
Q100402429,Robert Chesebrough,,,,,,,,
Q100402433,Hisataka Fujiwara,,,,,,,,
Q100402437,Jéssica Gardone Vitório,,,,,,,,
Q100402439,Nathan Chesebrough,,,,,,,,
Q100402440,Larissa Stefhanne Damasceno Amorim,,,,,,,,
Q100402452,Ilyas Umar,,,,,,,,
Q100402455,Ludmila Juhásová,,,,,,,,
Q100402462,Brandon Rebholz,,,,,,,,
Q100402470,Hannah Chesebrough (Chesebrough),,,,,,,,
Q100402477,"Elihu Chesebrough, Jr.",,,,,,,,
Q100402480,Shenli Peng,,,,,,,,
Q100402496,Yongqing Li,,,,,,,,
Q100402507,James R Funk,,,,,,,,
Q100402517,Young-Sook Kang,,,,,,,,
Q100402525,Nathaniel Chesebrough,,,,,,,,
Q100402543,Yiqiu Yao,,,,,,,,
Q100402548,J K Brealey,,,,,,,,
Q100402558,Sarah Chesebrough,,,,,,,,
Q100402584,Yu Wang,,,,,,,,
Q100402589,Nehir Demirel,,,,,,,,
Q1004026,Alajos Fritz,,,,,,,,
Q100402604,Q Li,,,,,,,,
Q100402611,Wan-Shan Li,,,,,,,,
Q100402616,Ding-Wei Hong,,,,,,,,
Q100402621,Xue Zhang,,,,,,,,
Q100402628,Henry Adekola,,,,,,,,
Q100402635,Walid Mamache,,,,,,,,
Q100402638,Guifang Lu,,,,,,,,
Q100402648,Elihu Chesebrough,,,,,,,,
Q100402654,"Elisha Chesebrough, Sr.",,,,,,,,
Q100402661,Shad Asinger,,,,,,,,
Q100402663,Rebecca Baldwin,,,,,,,,
Q100402679,Konathala Geethakumari,,,,,,,,
Q100402684,Hannah Chesebrough,,,,,,,,
Q100402687,Deacon Manassah Minor,,,,,,,,
Q1004027,Fritz Goro,,فريتز غورو,,,,,,
Q100402702,Wenwen Zhang,,,,,,,,
Q100402755,Christiane Jacquemetton,,,,,,,,
Q100402789,Daan M van Vliet,,,,,,,,
Q100402800,Emily Ludwig,,,,,,,,
Q100402805,Pieternella Pieterse,,,,,,,,
Q100402814,Ida Åström Malm,,,,,,,,
Q100402820,Hatice Ünver,,,,,,,,
Q100402842,Günter Steidle,,,,,,,,
Q100402848,Xi He,,,,,,,,
Q100402855,Shelley M Vanderhout,,,,,,,,
Q100402865,Jennie P Nguyen,,,,,,,,
Q1004029,László Fritz,,,,,,,,
Q100402903,Kamolporn Kaewpornsawan,,,,,,,,
Q100402906,Thanase Ariyawatkul,,,,,,,,
Q100402921,Laura Rieusset,,,,,,,,
Q100402928,Saam Tourani,,,,,,,,
Q100402946,Xiang-Feng Chen,,,,,,,,
Q100402951,Grammatina Boitsios,,,,,,,,
Q100402961,Guang-Ming Xu,,,,,,,,
Q100402964,Zi-Yang Liang,,,,,,,,
Q100402965,Jie Zhang,,,,,,,,
Q100402983,Cristian Locci,,,,,,,,
Q100403,Peter von Beeck,,,,,,,,
Q100403061,Peder Jakobsen Lindgaard,,,,,,,,
Q100403091,Ulrica Thunberg,,,,,,,,
Q100403092,Svante Hugosson,,,,,,,,
Q100403096,Nidda F Waraich,,,,,,,,
Q100403097,Nicolas P Burton,,,,,,,,
Q100403100,Elizabeth A Hall,,,,,,,,
Q100403103,Ananya Jyoti Gogoi,,,,,,,,
Q100403105,Jaclyn A Shepard,,,,,,,,
Q100403107,Marek Feith,,,,,,,,
Q100403113,Meenakshi Tiwari,,,,,,,,
Q100403121,Gabriela Amorim Pereira,,,,,,,,
Q100403137,Benjamin D Crawford,,,,,,,,
Q100403150,Prashant Matai,,,,,,,,
Q1004032,Mihály Fritz,,,,,,,,
Q100403261,Max B Butler,,,,,,,,
Q100403284,Melissa E Glassman,,,,,,,,
Q100403295,Elzbieta Slodkowska,,,,,,,,
Q100403308,Stephen Courtleigh,,,,,,,,
Q100403317,Shyamani Hettiarachchi,,,,,,,,
Q100403335,Yvonne Huckleberry,,,,,,,,
Q100403357,E Sanger,,,,,,,,
Q100403373,Li-Xiang Tian,,,,,,,,
Q100403388,Liehua Deng,,,,,,,,
Q100403397,S Watson-Grant,,,,,,,,
Q1004034,Fritz Oberhettinger,,,,,,,,
Q100403402,Jodi S Bullard,,,,,,,,
Q100403406,Paul M Griffin,,,,,,,,
Q100403412,Clemens Thue Samsing,,,,,,,,
Q100403417,Sining Fang,,,,,,,,
Q100403428,Sampathkumar Ranganathan,,,,,,,,
Q100403431,Bhagath Kumar Palaka,,,,,,,,
Q100403434,Douglas de Souza E Silva,,,,,,,,
Q100403437,Amália Ivine Costa Santana,,,,,,,,
Q100403438,Dandara Almeida Reis da Silva,,,,,,,,
Q100403440,Lucélia Batista Neves Cunha Magalhães,,,,,,,,
Q100403442,Argemiro D'Oliveira Júnior,,,,,,,,
Q100403446,Qian Liu,,,,,,,,
Q100403451,Li Zhang,,,,,,,,
Q100403456,Floreliz V Ngaya-An,,,,,,,,
Q100403466,Tomas Tronstad,,,,,,,,
Q100403471,Kazuki Okada,,,,,,,,
Q100403482,Shari Gelber,,,,,,,,
Q100403484,Yue Zheng,,,,,,,,
Q100403492,Oluwafemi J Adewusi,,,,,,,,
Q100403493,Adetayo Adetunji,,,,,,,,
Q100403495,Segun E Ibitoye,,,,,,,,
Q100403509,Arturo Nicoletti,,,,,,,,
Q100403521,Abdul Hamid Talukder,,عبد الحميد تعلقدار,,,,,,
Q100403535,Shafiqul Islam,,,,,,,,
Q1004037,Frederik X of Denmark,Фредерик X,فريدريك العاشر,弗雷德里克十世,フレデリック10世,"פרדריק העשירי, מלך דנמרק",,Φρειδερίκος της Δανίας,프레데리크 10세
Q100403753,Kimia Witte,,,,,,,,
Q100403763,Ashley Djuhadi,,,,,,,,
Q100403776,Guiyin Li,,,,,,,,
Q100403794,Ao Xiong,,,,,,,,
Q100403797,Bin Kang,,,,,,,,
Q1004038,Fritz Stuchlik,,,,,,,,
Q100403832,Sony Udayan,,,,,,,,
Q100403846,Alexandra R Sowa,,,,,,,,
Q100403880,Katia D'Ambrosio,,,,,,,,
Q100403905,Guanghui Yue,,,,,,,,
Q100403964,Kaijie Wei,,,,,,,,
Q100403987,E Alleno,,,,,,,,
Q100403997,Henry F Mull,,,,,,,,
Q1004040,Zoltán Fritz,,,,,,,,
Q100404015,Yatong Wang,,,,,,,,
Q100404017,Chunli Guo,,,,,,,,
Q100404033,Ding-Ding Ye,,,,,,,,
Q100404044,Freya M Harvey,,,,,,,,
Q100404069,Fuhai Li,,,,,,,,
Q100404088,J G Fallaque,,,,,,,,
Q100404091,Nandasara Wijetilaka Atukorala,,,,,,,,
Q100404092,M Ramos,,,,,,,,
Q100404100,Yuanxing Fang,,,,,,,,
Q100404261,Ruishan Tan,,,,,,,,
Q100404286,Qunbo Mei,,,,,,,,
Q100404288,Ping Chen,,,,,,,,
Q100404291,Tiffany R Oliver,,,,,,,,
Q100404297,Reelika Kaupmees,,,,,,,,
Q100404299,Erik Pollmann,,,,,,,,
Q1004043,István Frivaisz,,,,,,,,
Q100404305,Shengli Zhai,,,,,,,,
Q100404309,Guixue Wang,,,,,,,,
Q100404313,Prashant Kumar,,,,,,,,
Q100404320,Tadafumi Uchimaru,,,,,,,,
Q100404331,Yolande Ikala Openda,,,,,,,,
Q100404336,Rogelio Jiménez-Juárez,,,,,,,,
Q100404340,Guangming Wen,,,,,,,,
Q100404343,Raül Ondoño,,,,,,,,
Q100404345,Claudi de Rocafiguera,,,,,,,,
Q100404351,Graham S Collier,,,,,,,,
Q100404355,Hao Huang,,,,,,,,
Q100404374,Asha Zimmerman,,,,,,,,
Q100404387,Claire E. Willing,,,,,,,,
Q100404404,Arnaud Estoup,,,,,,,,
Q100404420,Ji-Soo Jang,,,,,,,,
Q100404427,Millena M Rocha,,,,,,,,
Q100404431,Valéria O Pagnano,,,,,,,,
Q100404434,Helena de F O Paranhos,,,,,,,,
Q100404441,Beatriz Carriconde Colvara,,,,,,,,
Q100404443,Elisabeth Meyer,,,,,,,,
Q100404447,João T Fontes,,,,,,,,
Q100404458,Zoé O G Schyns,,,,,,,,
Q100404462,Fredrick O Otieno,,,,,,,,
Q100404470,Gopalkrishna Gururaj,,,,,,,,
Q100404477,James Douketis,,,,,,,,
Q100404492,Zhoujie Xie,,,,,,,,
Q100404514,Habib O Ramadhani,,,,,,,,
Q100404526,Oluwasolape Olawore,,,,,,,,
Q100404595,Hanh Nguyen,,,,,,,,
Q100404604,Aidan C Caravana,,,,,,,,
Q100404615,Deiti Prvulovic,,,,,,,,
Q100404620,Roberto Cardarelli,,,,,,,,
Q100404641,Surina Sharma,,,,,,,,
Q100404659,Kamila Cabral Mielke,,,,,,,,
Q100404660,Rodrigo Nogueira de Sousa,,,,,,,,
Q100404695,Josephine A Menkin,,,,,,,,
Q1004047,János Frivaldszky,,,,,,,,
Q100404700,Jaime García-Iglesias,,,,,,,,
Q100404719,Ali Almousawi,,,,,,,,
Q100404778,Jai Patel,,,,,,,,
Q100404789,Kees Wanders,,,,,,,,
Q100404794,Sander van Gurp,,,,,,,,
Q100404800,Tigist Tamrat,,,,,,,,
Q100404802,Carolyn Footitt,,,,,,,,
Q100404803,Inraini F Syah,,,,,,,,
Q100404807,Erika Rees-Punia,,,,,,,,
Q100404809,Alpa V Patel,,,,,,,,
Q100404811,Asher Beckwitt,,,,,,,,
Q100404814,Kjeld Vossen,,,,,,,,
Q100404816,Jan-Joost Rethans,,,,,,,,
Q100404819,Jessica R Lunsford-Avery,,,,,,,,
Q100404821,Casey Keller,,,,,,,,
Q100404822,Leah Jackson,,,,,,,,
Q100404825,Renzo Paternoster,,,,,,,,
Q100404827,Shasha Teng,,,,,,,,
Q100404836,Marten Pijl,,,,,,,,
Q100404839,Andreas Landgraf,,,,,,,,
Q100404846,Hibist Astatke,,,,,,,,
Q100404849,Didier Kamali,,,,,,,,
Q100404853,Rose Wilcher,,,,,,,,
Q100404882,Michael G. Elliott,,,,,,,,
Q100404946,Jingui Qian,,,,,,,,
Q100404953,Fang Wang,,,,,,,,
Q100404954,Austin T Cannon,,,,,,,,
Q100404976,Sheela Kumari,,,,,,,,
Q100404979,Sethuraman Muthuramalingam,,,,,,,,
Q100404982,U P Singh,,,,,,,,
Q100404988,Shu-Xia Ma,,,,,,,,
Q100405,Rudolf Eberhard,,رودلف إيبرهارد,,,,,,
Q1004050,János Frivaldszky,Янош Фривальдский,,,,,,,
Q100405000,Feng Tian,,,,,,,,
Q100405011,Xianfeng Hou,,,,,,,,
Q100405024,Yuefei Wang,,,,,,,,
Q100405038,Jinxian Wang,,,,,,,,
Q100405074,Dong-Hyun Kim,,,,,,,,
Q100405075,Min-Ho Lee,,,,,,,,
Q100405077,Sang-Min Lee,,,,,,,,
Q100405132,Fabrice Roncoroni,,,,,,,,
Q100405138,Yashwant Singh,,,,,,,,
Q100405148,Henrike Schmies,,,,,,,,
Q100405150,Elisabeth Hornberger,,,,,,,,
Q100405157,Gengyu Lu,,,,,,,,루겅위
Q100405164,Reginaldo Cruz Alves Rosa,,,,,,,,
Q100405460,Adélia Maria de Miranda Henriques-Souza,,,,,,,,
Q100405463,Ana Cláudia Marques Gouveia de Melo,,,,,,,,
Q100405465,Bianca de Aguiar Coelho Silva Madeiro,,,,,,,,
Q100405467,Leonardo Furtado Freitas,,,,,,,,
Q100405469,Sandra Petojevic,,,,,,,,
Q100405476,Simon Khelissa,,,,,,,,
Q100405482,Joseph B Yavitt,,,,,,,,
Q100405501,Mark A Faghy,,,,,,,,
Q100405506,Stephany Daniela Villota,,,,,,,,
Q100405508,Maria Toledo-Rodriguez,,,,,,,,
Q100405519,Giorgia Carra,,,,,,,,
Q100405555,Benjamin J Landis,,,,,,,,
Q100405576,Stéfanie Menezes De Moura,,,,,,,,
Q100405588,Dai-Hong Li,,,,,,,,
Q100405599,Weixun Wu,,,,,,,,우웨이쉰
Q100405626,M M Milota,,,,,,,,
Q100405628,M C Kars,,,,,,,,
Q100405650,Giuseppe Di Perna,,,,,,,,
Q100405656,Seiji Shimoda,,,,,,,,
Q100405661,Arkadiusz Głogowski,,,,,,,,
Q100405669,Márcio Tavares,,,,,,,,
Q100405677,Edward A Meyer,,,,,,,,
Q100405693,Kengo Shibata,,,,,,,,
Q100405699,Bart Koopman,,,,,,,,
Q100405710,Ebru Mihriban Güven,,,,,,,,
Q100405757,Tone Hovda,,,,,,,,
Q100405772,Aghdas Ramezani,,,,,,,,
Q100405774,Amirmohsen Jalaeefar,,,,,,,,
Q100405791,Motohide Shimazu,,,,,,,,
Q100405802,Hiroki Nagayama,,,,,,,,
Q100405815,Roya Sattarzadeh Badkoubeh,,,,,,,,
Q100405819,Junjian Zhang,,,,,,,,
Q100405826,Ken Yamaguchi,,,,,,,,
Q100405851,Valerie Lai,,,,,,,,
Q100405868,Xiaowei Wang,,,,,,,,
Q100405873,Jan-Olof Drangert,,,,,,,,
Q100405896,Delfina Ana Recart,,,,,,,,
Q100405934,Stephan Rothstock,,,,,,,,
Q100405941,Esin Ebru Onbaşılar,,,,,,,,
Q100405968,P Prieto-Oliveira,,,,,,,,
Q100405978,Xiaoou Liu,,,,,,,,
Q100405992,Miriam Sharlin,,,,,,,,
Q100405994,Ling Cao,,,,,,,,
Q100405997,I Ježić,,,,,,,,
Q100406,Ulrich Born,Ульрих Борн,أولريش بورن,,,,,,울리히 보른
Q100406002,Sayed Ishaq Deliry,,,,,,,,
Q100406003,Zehra Yiğit Avdan,,,,,,,,
Q100406004,Uğur Avdan,,,,,,,,
Q100406008,Yaowen Luo,,,,,,,,
Q100406013,Mateus Grings,,,,,,,,
Q100406017,Antje Latendorf,,,,,,,,
Q100406020,Buzuayehu Abebe,,,,,,,,
Q100406021,H C Ananda Murthy,,,,,,,,
Q100406026,Vincenzo Andreone,,,,,,,,
Q100406029,Richard Kirwan,,,,,,,,
Q100406030,Deaglan McCullough,,,,,,,,
Q100406032,Ian G Davies,,,,,,,,
Q100406035,Enrico Debiasi,,,,,,,,
Q100406039,Philip Andreas Schytz,,,,,,,,
Q100406042,Katryna Pampuscenko,,,,,,,,
Q100406050,Joon Ho Ahn,,,,,,,,
Q100406052,Elżbieta Wabich,,,,,,,,
Q100406054,Michał Świątczak,,,,,,,,
Q100406065,Kübra Özgök-Kangal,,,,,,,,
Q100406072,Bao-Peng Tang,,,,,,,,
Q100406074,Matthew M Duda,,,,,,,,
Q100406085,Yutaka Okita,,,,,,,,
Q100406087,Gerald Glancey,,,,,,,,
Q100406090,Olivia Martin-Piñón,,,,,,,,
Q100406091,Stephen A Erath,,,,,,,,
Q100406093,Jason Barnes,,,,,,,,
Q100406097,Anabela Santos,,,,,,,,
Q100406100,Kah Whye Ryan Lim,,,,,,,,
Q100406103,Ivonne Sánchez-Del Pino,,,,,,,,
Q100406104,Rubén H Andueza-Noh,,,,,,,,
Q100406105,Arturo Mora-Olivo,,,,,,,,
Q100406106,Mariana Chávez-Pesqueira,,,,,,,,
Q100406107,Ariadna Ibarra-Morales,,,,,,,,
Q100406117,Abir Israel,,,,,,,,
Q100406118,Maha Chieb,,,,,,,,
Q100406119,David Cobessi,,,,,,,,
Q100406120,Robert Blanvillain,,,,,,,,
Q100406122,Atsushi Taguchi,,,,,,,,
Q100406127,Mario Diedrich,,,,,,,,
Q100406128,Stephan Hildebrand,,,,,,,,
Q100406129,Moritz K Lommel,,,,,,,,
Q100406133,J Zhou,,,,,,,,
Q100406134,Y Xue,,,,,,,,
Q100406135,Y Liu,,,,,,,,
Q100406144,Steven Toh,,,,,,,,
Q100406145,Dominic Choon Men Yew,,,,,,,,
Q100406146,Jia Jin Choong,,,,,,,,
Q100406147,Tze Lin Chong,,,,,,,,
Q100406151,Benedikt Mayr,,,,,,,,
Q100406156,Katie E Cherry,,,,,,,,
Q100406161,Camilla Foged,,,,,,,,
Q100406172,Anna L Krämer,,,,,,,,
Q100406175,Amandeep Singh,,,,,,,,
Q100406177,Bertrand Ebner,,,,,,,,
Q100406180,Farzad Kamali,,,,,,,,
Q100406185,Sandra M Correa,,,,,,,,
Q100406186,Lucía Atehortúa,,,,,,,,
Q100406188,Laura Secondulfo,,,,,,,,
Q100406197,Erik J Orozco-Hernandez,,,,,,,,
Q100406202,Elizabeth Dalgarno,,,,,,,,
Q100406204,Matías Gómez-Corrales,,,,,,,,
Q100406205,Carlos Prada,,,,,,,,
Q100406211,R Sela,,,,,,,,
Q100406218,Sonam Kapadia,,,,,,,,
Q100406219,Christine Dauphine,,,,,,,,
Q100406227,Olivier Bonhomme,,,,,,,,
